,X,Y,area,perimeter,roi,image,category,Brep,Trep,group,chemistry,path_decon,path_raw,expected,1,2,3,4
0,123.395,33.02,200.299,53.891000000000005,2,1,OFQv67_w3,OFQv67,w3,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w3/OFQv67_w3_1_decon/roi_2.tif,merged/OFQv67/w3/1/roi_2.tif,66,10,58,61,54
1,97.73200000000001,109.741,191.62099999999998,52.75899999999999,5,1,OFQv67_w3,OFQv67,w3,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w3/OFQv67_w3_1_decon/roi_5.tif,merged/OFQv67/w3/1/roi_5.tif,66,13,55,60,54
2,52.49100000000001,23.491999999999997,131.091,43.653999999999996,2,2,OFQv67_w3,OFQv67,w3,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w3/OFQv67_w3_2_decon/roi_2.tif,merged/OFQv67/w3/2/roi_2.tif,66,18,59,59,58
3,106.34700000000001,25.073,175.333,51.952,3,2,OFQv67_w3,OFQv67,w3,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w3/OFQv67_w3_2_decon/roi_3.tif,merged/OFQv67/w3/2/roi_3.tif,66,16,60,59,56
4,40.088,43.849,117.149,40.415,4,2,OFQv67_w3,OFQv67,w3,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w3/OFQv67_w3_2_decon/roi_4.tif,merged/OFQv67/w3/2/roi_4.tif,66,18,64,61,52
5,19.769000000000002,46.908,155.843,47.738,5,2,OFQv67_w3,OFQv67,w3,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w3/OFQv67_w3_2_decon/roi_5.tif,merged/OFQv67/w3/2/roi_5.tif,66,16,61,63,60
6,94.024,55.472,167.50900000000001,49.753,6,2,OFQv67_w3,OFQv67,w3,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w3/OFQv67_w3_2_decon/roi_6.tif,merged/OFQv67/w3/2/roi_6.tif,66,11,65,64,60
7,38.246,119.88799999999999,144.321,45.604,8,2,OFQv67_w3,OFQv67,w3,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w3/OFQv67_w3_2_decon/roi_8.tif,merged/OFQv67/w3/2/roi_8.tif,66,18,66,63,56
8,120.249,12.452,157.622,47.022,1,3,OFQv67_w3,OFQv67,w3,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w3/OFQv67_w3_3_decon/roi_1.tif,merged/OFQv67/w3/3/roi_1.tif,66,14,57,49,42
9,35.36,50.335,163.02700000000002,53.449,2,3,OFQv67_w3,OFQv67,w3,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w3/OFQv67_w3_3_decon/roi_2.tif,merged/OFQv67/w3/3/roi_2.tif,66,22,52,55,47
10,104.61200000000001,74.19800000000001,159.329,48.401,4,3,OFQv67_w3,OFQv67,w3,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w3/OFQv67_w3_3_decon/roi_4.tif,merged/OFQv67/w3/3/roi_4.tif,66,20,57,61,53
11,17.471,94.47,163.38299999999998,50.055,5,3,OFQv67_w3,OFQv67,w3,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w3/OFQv67_w3_3_decon/roi_5.tif,merged/OFQv67/w3/3/roi_5.tif,66,18,60,62,57
12,88.475,96.941,140.33700000000002,44.56399999999999,6,3,OFQv67_w3,OFQv67,w3,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w3/OFQv67_w3_3_decon/roi_6.tif,merged/OFQv67/w3/3/roi_6.tif,66,21,62,58,57
13,22.028000000000002,23.903000000000002,176.96900000000002,51.03,2,4,OFQv67_w3,OFQv67,w3,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w3/OFQv67_w3_4_decon/roi_2.tif,merged/OFQv67/w3/4/roi_2.tif,66,19,56,57,52
14,79.21600000000001,27.78,172.985,49.909,3,4,OFQv67_w3,OFQv67,w3,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w3/OFQv67_w3_4_decon/roi_3.tif,merged/OFQv67/w3/4/roi_3.tif,66,16,61,61,53
15,47.45399999999999,37.279,181.66299999999998,51.407,4,4,OFQv67_w3,OFQv67,w3,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w3/OFQv67_w3_4_decon/roi_4.tif,merged/OFQv67/w3/4/roi_4.tif,66,21,61,56,54
16,17.779,37.951,181.308,50.938,6,4,OFQv67_w3,OFQv67,w3,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w3/OFQv67_w3_4_decon/roi_6.tif,merged/OFQv67/w3/4/roi_6.tif,66,14,52,55,47
17,124.43799999999999,82.306,181.308,50.534,7,4,OFQv67_w3,OFQv67,w3,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w3/OFQv67_w3_4_decon/roi_7.tif,merged/OFQv67/w3/4/roi_7.tif,66,14,54,51,47
18,65.66199999999999,99.833,204.49599999999998,54.333,8,4,OFQv67_w3,OFQv67,w3,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w3/OFQv67_w3_4_decon/roi_8.tif,merged/OFQv67/w3/4/roi_8.tif,66,16,59,62,57
19,82.345,117.948,131.944,43.056000000000004,9,4,OFQv67_w3,OFQv67,w3,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w3/OFQv67_w3_4_decon/roi_9.tif,merged/OFQv67/w3/4/roi_9.tif,66,25,54,56,51
20,65.05,128.526,151.576,47.544,10,4,OFQv67_w3,OFQv67,w3,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w3/OFQv67_w3_4_decon/roi_10.tif,merged/OFQv67/w3/4/roi_10.tif,66,20,61,57,46
21,118.191,18.537,171.136,50.873999999999995,1,5,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_1_decon/roi_1.tif,merged/OFQv67/w4/1/roi_1.tif,66,17,50,52,40
22,77.336,33.82,167.65099999999998,49.181999999999995,2,5,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_1_decon/roi_2.tif,merged/OFQv67/w4/1/roi_2.tif,66,24,60,63,51
23,108.71600000000001,48.498999999999995,154.99,46.542,3,5,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_1_decon/roi_3.tif,merged/OFQv67/w4/1/roi_3.tif,66,15,51,50,35
24,13.192,84.60600000000001,144.463,46.477,4,5,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_1_decon/roi_4.tif,merged/OFQv67/w4/1/roi_4.tif,66,22,59,61,49
25,57.071000000000005,94.666,148.375,46.542,5,5,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_1_decon/roi_5.tif,merged/OFQv67/w4/1/roi_5.tif,66,25,59,58,49
26,95.20100000000001,106.84700000000001,179.458,50.938,6,5,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_1_decon/roi_6.tif,merged/OFQv67/w4/1/roi_6.tif,66,20,58,59,51
27,126.65700000000001,119.441,146.312,45.825,7,5,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_1_decon/roi_7.tif,merged/OFQv67/w4/1/roi_7.tif,66,20,63,60,52
28,106.624,49.235,158.333,51.262,2,6,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_2_decon/roi_2.tif,merged/OFQv67/w4/2/roi_2.tif,66,16,60,57,50
29,53.32,104.045,271.997,62.021,5,6,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_2_decon/roi_5.tif,merged/OFQv67/w4/2/roi_5.tif,66,29,57,53,35
30,125.72200000000001,105.309,187.99400000000003,52.253,6,6,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_2_decon/roi_6.tif,merged/OFQv67/w4/2/roi_6.tif,66,21,57,60,51
31,81.354,13.577,172.132,49.338,1,7,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_3_decon/roi_1.tif,merged/OFQv67/w4/3/roi_1.tif,66,24,41,32,21
32,62.371,25.298000000000002,147.52100000000002,45.098,2,7,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_3_decon/roi_2.tif,merged/OFQv67/w4/3/roi_2.tif,66,15,29,25,18
33,52.401,48.955,155.77200000000002,47.388000000000005,3,7,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_3_decon/roi_3.tif,merged/OFQv67/w4/3/roi_3.tif,66,24,55,60,50
34,120.861,55.342,141.049,44.251999999999995,4,7,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_3_decon/roi_4.tif,merged/OFQv67/w4/3/roi_4.tif,66,16,27,22,17
35,67.25399999999999,98.77600000000001,157.835,48.363,6,7,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_3_decon/roi_6.tif,merged/OFQv67/w4/3/roi_6.tif,66,31,57,63,51
36,70.111,120.82600000000001,139.626,45.475,8,7,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_3_decon/roi_8.tif,merged/OFQv67/w4/3/roi_8.tif,66,27,57,56,41
37,118.944,17.573,150.864,47.167,2,8,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_4_decon/roi_1.tif,merged/OFQv67/w4/4/roi_2.tif,66,24,46,50,44
38,54.059,27.316,179.03099999999998,52.356,3,8,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_4_decon/roi_2.tif,merged/OFQv67/w4/4/roi_3.tif,66,27,53,54,42
39,122.47399999999999,68.10300000000001,156.555,50.938,4,8,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_4_decon/roi_3.tif,merged/OFQv67/w4/4/roi_4.tif,66,24,59,58,51
40,22.643,69.661,176.542,49.898,5,8,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_4_decon/roi_4.tif,merged/OFQv67/w4/4/roi_5.tif,66,24,51,54,53
41,98.306,104.80799999999999,197.38299999999998,56.063,6,8,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_4_decon/roi_5.tif,merged/OFQv67/w4/4/roi_6.tif,66,33,58,60,51
42,62.878,125.24,171.421,48.74,7,8,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_4_decon/roi_6.tif,merged/OFQv67/w4/4/roi_7.tif,66,25,58,60,48
43,120.288,15.798,340.281,69.279,1,9,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_5_decon/roi_1.tif,merged/OFQv67/w4/5/roi_1.tif,66,33,59,52,37
44,16.668,16.805,285.654,65.104,2,9,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_5_decon/roi_2.tif,merged/OFQv67/w4/5/roi_2.tif,66,35,62,63,55
45,34.580999999999996,19.235,133.651,45.372,3,9,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_5_decon/roi_3.tif,merged/OFQv67/w4/5/roi_3.tif,66,24,47,48,35
46,31.521,53.69,171.136,50.56100000000001,4,9,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_5_decon/roi_4.tif,merged/OFQv67/w4/5/roi_4.tif,66,11,25,22,14
47,72.288,51.59,143.68,45.501999999999995,5,9,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_5_decon/roi_5.tif,merged/OFQv67/w4/5/roi_5.tif,66,23,54,48,38
48,109.806,61.657,167.864,52.199,6,9,OFQv67_w4,OFQv67,w4,36plex-1K eLIT,JEB,../20190204_OFQv67/detect_toto_w4/OFQv67_w4_5_decon/roi_6.tif,merged/OFQv67/w4/5/roi_6.tif,66,23,59,60,49
49,114.635,16.998,149.086,46.477,1,10,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_1_decon/roi_1.tif,merged/OFQv67/w5/1/roi_1.tif,66,10,39,37,21
50,74.527,25.68,147.877,45.761,2,10,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_1_decon/roi_2.tif,merged/OFQv67/w5/1/roi_2.tif,66,15,57,63,47
51,42.093999999999994,36.187,157.33700000000002,48.233000000000004,3,10,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_1_decon/roi_3.tif,merged/OFQv67/w5/1/roi_3.tif,66,14,42,37,21
52,47.725,74.696,124.54700000000001,42.549,5,10,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_1_decon/roi_5.tif,merged/OFQv67/w5/1/roi_5.tif,66,29,66,66,61
53,58.245,112.193,149.513,46.229,6,10,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_1_decon/roi_6.tif,merged/OFQv67/w5/1/roi_6.tif,66,50,65,64,48
54,93.46600000000001,124.48200000000001,146.241,48.169,7,10,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_1_decon/roi_7.tif,merged/OFQv67/w5/1/roi_7.tif,66,30,63,66,57
55,109.32799999999999,10.325999999999999,159.827,48.271,1,11,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_2_decon/roi_1.tif,merged/OFQv67/w5/2/roi_1.tif,66,20,55,49,28
56,47.155,17.547,166.442,48.583999999999996,2,11,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_2_decon/roi_2.tif,merged/OFQv67/w5/2/roi_2.tif,66,9,28,20,10
57,80.234,58.943999999999996,119.28299999999999,41.299,4,11,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_2_decon/roi_3.tif,merged/OFQv67/w5/2/roi_4.tif,66,27,66,64,45
58,22.666,72.547,292.553,65.222,5,11,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_2_decon/roi_4.tif,merged/OFQv67/w5/2/roi_5.tif,66,29,65,54,46
59,110.285,72.182,313.678,67.016,6,11,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_2_decon/roi_5.tif,merged/OFQv67/w5/2/roi_6.tif,66,27,66,56,39
60,126.28200000000001,113.846,265.809,63.53,9,11,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_2_decon/roi_8.tif,merged/OFQv67/w5/2/roi_9.tif,66,40,66,60,55
61,27.918000000000003,128.704,130.308,43.406000000000006,10,11,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_2_decon/roi_9.tif,merged/OFQv67/w5/2/roi_10.tif,66,17,39,40,25
62,102.163,28.177,257.77099999999996,60.917,2,12,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_3_decon/roi_1.tif,merged/OFQv67/w5/3/roi_2.tif,66,16,25,17,12
63,55.152,35.211999999999996,111.103,39.505,3,12,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_3_decon/roi_2.tif,merged/OFQv67/w5/3/roi_3.tif,66,47,66,66,62
64,119.454,52.623000000000005,149.869,46.763000000000005,4,12,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_3_decon/roi_3.tif,merged/OFQv67/w5/3/roi_4.tif,66,29,62,64,39
65,37.718,75.598,250.08900000000003,61.736000000000004,5,12,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_3_decon/roi_4.tif,merged/OFQv67/w5/3/roi_5.tif,66,29,66,66,60
66,70.236,75.048,133.651,44.667,6,12,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_3_decon/roi_5.tif,merged/OFQv67/w5/3/roi_6.tif,66,28,64,62,49
67,89.706,88.834,144.534,45.943999999999996,7,12,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_3_decon/roi_6.tif,merged/OFQv67/w5/3/roi_7.tif,66,28,65,66,56
68,128.85299999999998,93.74700000000001,132.3,43.653999999999996,8,12,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_3_decon/roi_7.tif,merged/OFQv67/w5/3/roi_8.tif,66,39,66,66,59
69,115.23299999999999,107.91799999999999,141.90200000000002,45.696000000000005,9,12,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_3_decon/roi_8.tif,merged/OFQv67/w5/3/roi_9.tif,66,13,24,12,6
70,14.751,113.084,130.095,50.173,10,12,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_3_decon/roi_9.tif,merged/OFQv67/w5/3/roi_10.tif,66,18,47,48,41
71,127.82,12.49,177.395,51.132,1,13,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_4_decon/roi_1.tif,merged/OFQv67/w5/4/roi_1.tif,66,20,54,57,44
72,45.762,25.351,263.106,63.126000000000005,2,13,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_4_decon/roi_2.tif,merged/OFQv67/w5/4/roi_2.tif,66,16,48,42,23
73,90.81299999999999,49.857,172.132,49.117,3,13,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_4_decon/roi_3.tif,merged/OFQv67/w5/4/roi_3.tif,66,24,58,58,37
74,108.322,61.662,175.40400000000002,50.938,4,13,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_4_decon/roi_4.tif,merged/OFQv67/w5/4/roi_4.tif,66,13,28,26,15
75,125.667,84.266,168.291,48.961000000000006,5,13,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_4_decon/roi_5.tif,merged/OFQv67/w5/4/roi_5.tif,66,41,66,66,61
76,67.61399999999999,87.727,163.38299999999998,48.805,6,13,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_4_decon/roi_6.tif,merged/OFQv67/w5/4/roi_6.tif,66,41,66,66,59
77,11.409,107.49,114.09100000000001,42.263000000000005,7,13,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_4_decon/roi_7.tif,merged/OFQv67/w5/4/roi_7.tif,66,20,56,58,38
78,85.26899999999999,109.90899999999999,154.634,49.106,8,13,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_4_decon/roi_8.tif,merged/OFQv67/w5/4/roi_8.tif,66,33,66,66,64
79,34.934,123.89,183.655,51.068000000000005,10,13,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_4_decon/roi_9.tif,merged/OFQv67/w5/4/roi_10.tif,66,17,40,32,18
80,100.524,12.434000000000001,176.68400000000003,50.405,1,14,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_5_decon/roi_1.tif,merged/OFQv67/w5/5/roi_1.tif,66,19,13,14,7
81,50.199,46.988,167.36599999999999,49.78,2,14,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_5_decon/roi_2.tif,merged/OFQv67/w5/5/roi_2.tif,66,9,26,21,11
82,130.36700000000002,50.885,131.304,43.018,3,14,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_5_decon/roi_3.tif,merged/OFQv67/w5/5/roi_3.tif,66,46,66,66,62
83,77.514,54.66,114.02,39.699,4,14,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_5_decon/roi_4.tif,merged/OFQv67/w5/5/roi_4.tif,66,66,64,63,58
84,10.661,67.752,102.639,41.536,6,14,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_5_decon/roi_6.tif,merged/OFQv67/w5/5/roi_6.tif,66,10,22,20,7
85,119.52,70.434,137.634,44.747,7,14,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_5_decon/roi_7.tif,merged/OFQv67/w5/5/roi_7.tif,66,21,65,66,57
86,42.693999999999996,83.666,234.15599999999998,57.533,8,14,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_5_decon/roi_8.tif,merged/OFQv67/w5/5/roi_8.tif,66,32,59,50,34
87,109.23,93.51799999999999,137.563,46.633,9,14,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_5_decon/roi_9.tif,merged/OFQv67/w5/5/roi_9.tif,66,36,57,52,24
88,24.253,114.853,261.043,63.918,10,14,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_5_decon/roi_10.tif,merged/OFQv67/w5/5/roi_10.tif,66,27,28,13,4
89,81.362,119.596,247.386,59.483999999999995,11,14,OFQv67_w5,OFQv67,w5,JEB SOLiD reagents,SOLiD,../20190204_OFQv67/detect_toto_w5/OFQv67_w5_5_decon/roi_11.tif,merged/OFQv67/w5/5/roi_11.tif,66,26,50,43,28
90,71.619,18.06,162.53,50.146,1,2,shyam01_ch1,shyam01,ch1,36plex-5K LIT,SOLiD,../012919_PGP1_FISSEQ_shyam_decon/detect_1_4_ch1_2_3_toto/ch1_1001 - deconvolved001 20 iterations/roi_1.tif,merged/shyam01/ch1/ch1_1001/roi_1.tif,66,10,57,61,55
91,45.615,26.069000000000003,185.291,52.097,2,2,shyam01_ch1,shyam01,ch1,36plex-5K LIT,SOLiD,../012919_PGP1_FISSEQ_shyam_decon/detect_1_4_ch1_2_3_toto/ch1_1001 - deconvolved001 20 iterations/roi_2.tif,merged/shyam01/ch1/ch1_1001/roi_2.tif,66,8,58,56,52
92,25.767,58.6,117.861,42.328,3,2,shyam01_ch1,shyam01,ch1,36plex-5K LIT,SOLiD,../012919_PGP1_FISSEQ_shyam_decon/detect_1_4_ch1_2_3_toto/ch1_1001 - deconvolved001 20 iterations/roi_3.tif,merged/shyam01/ch1/ch1_1001/roi_3.tif,66,18,63,57,53
93,44.495,81.829,223.487,58.406000000000006,4,2,shyam01_ch1,shyam01,ch1,36plex-5K LIT,SOLiD,../012919_PGP1_FISSEQ_shyam_decon/detect_1_4_ch1_2_3_toto/ch1_1001 - deconvolved001 20 iterations/roi_4.tif,merged/shyam01/ch1/ch1_1001/roi_4.tif,66,7,51,57,51
94,108.415,13.65,162.53,49.273,1,3,shyam01_ch1,shyam01,ch1,36plex-5K LIT,SOLiD,../012919_PGP1_FISSEQ_shyam_decon/detect_1_4_ch1_2_3_toto/ch1_1002 - deconvolved001 20 iterations/roi_1.tif,merged/shyam01/ch1/ch1_1002/roi_1.tif,66,14,53,56,53
95,31.073,16.174,213.102,57.625,2,3,shyam01_ch1,shyam01,ch1,36plex-5K LIT,SOLiD,../012919_PGP1_FISSEQ_shyam_decon/detect_1_4_ch1_2_3_toto/ch1_1002 - deconvolved001 20 iterations/roi_2.tif,merged/shyam01/ch1/ch1_1002/roi_2.tif,66,18,44,41,39
96,13.175,102.833,154.207,48.141999999999996,4,3,shyam01_ch1,shyam01,ch1,36plex-5K LIT,SOLiD,../012919_PGP1_FISSEQ_shyam_decon/detect_1_4_ch1_2_3_toto/ch1_1002 - deconvolved001 20 iterations/roi_4.tif,merged/shyam01/ch1/ch1_1002/roi_4.tif,66,18,62,63,58
97,86.417,123.598,177.324,51.563,6,3,shyam01_ch1,shyam01,ch1,36plex-5K LIT,SOLiD,../012919_PGP1_FISSEQ_shyam_decon/detect_1_4_ch1_2_3_toto/ch1_1002 - deconvolved001 20 iterations/roi_6.tif,merged/shyam01/ch1/ch1_1002/roi_6.tif,66,10,55,57,53
98,52.93899999999999,17.863,159.684,47.92100000000001,2,4,shyam01_ch1,shyam01,ch1,36plex-5K LIT,SOLiD,../012919_PGP1_FISSEQ_shyam_decon/detect_1_4_ch1_2_3_toto/ch1_1003 - deconvolved001 20 iterations/roi_1.tif,merged/shyam01/ch1/ch1_1003/roi_2.tif,66,15,47,56,52
99,72.291,25.163,150.864,46.606,3,4,shyam01_ch1,shyam01,ch1,36plex-5K LIT,SOLiD,../012919_PGP1_FISSEQ_shyam_decon/detect_1_4_ch1_2_3_toto/ch1_1003 - deconvolved001 20 iterations/roi_2.tif,merged/shyam01/ch1/ch1_1003/roi_3.tif,66,13,50,59,52
